driver,alarm_type,alarm_duration
23376,Forward Collision Warning,7
23376,Harsh Braking,3
23376,Harsh Braking,5
23376,Forward Collision Warning,4
23376,Forward Collision Warning,1
23377,Forward Collision Warning,1
23377,Forward Collision Warning,3
23377,Harsh Braking,5
23377,Harsh Braking,5
23377,Harsh Braking,3
23377,Harsh Braking,4
23377,Harsh Braking,4
23377,Harsh Braking,2
23377,Harsh Acceleration,4
23377,Harsh Braking,5
23377,Forward Collision Warning,2
23377,Harsh Braking,4
23377,Harsh Braking,3
23377,Forward Collision Warning,3
23377,Harsh Braking,3
23377,Harsh Braking,9
23377,Harsh Braking,4
23377,Harsh Braking,3
23377,Harsh Braking,5
23377,Harsh Braking,4
23377,Harsh Braking,3
23377,Harsh Braking,3
23377,Harsh Braking,5
23377,Harsh Braking,2
23377,Harsh Braking,3
23377,Yawn,9
23377,Harsh Braking,4
23377,Harsh Braking,3
23377,Harsh Braking,4
23377,Harsh Braking,4
23377,Forward Collision Warning,3
23377,Harsh Braking,7
23377,Harsh Braking,6
23377,Forward Collision Warning,8
23378,Harsh Braking,3
23378,Harsh Braking,5
23378,Harsh Braking,5
23378,Harsh Braking,5
23378,Forward Collision Warning,5
23378,Harsh Acceleration,3
23378,Harsh Braking,4
23378,Harsh Braking,5
23378,Forward Collision Warning,6
23378,Harsh Braking,3
23378,Harsh Braking,3
23378,Harsh Acceleration,3
23378,Harsh Braking,3
23378,Harsh Braking,5
23378,Harsh Braking,2
23378,Harsh Braking,5
23378,Harsh Braking,6
23378,Yawn,10
23382,Yawn,9
23382,Yawn,8
23382,Harsh Braking,3
23382,Harsh Braking,3
23382,Harsh Braking,3
23382,Harsh Braking,4
23382,Forward Collision Warning,9
23416,Harsh Braking,5
23416,Harsh Braking,2
23416,Harsh Braking,3
23427,Forward Collision Warning,7
23427,Harsh Braking,3
23427,Harsh Braking,4
23427,Yawn,11
23427,Harsh Braking,4
23427,Speeding,17
23427,Pedestrian Collision Alert,13
23427,Headway Monitoring Alert,5
23427,Headway Monitoring Alert,4
23427,Harsh Braking,8
23427,Forward Collision Warning,11
23427,Harsh Braking,5
23427,Harsh Braking,3
23427,Speeding,13
23427,Sharp Cornering,10
23427,Forward Collision Warning,11
23427,Yawn,9
23427,Headway Monitoring Alert,4
23427,Harsh Braking,4
23427,Yawn,9
23427,Forward Collision Warning,12
23427,Forward Collision Warning,13
23427,Forward Collision Warning,7
23427,Harsh Braking,4
23427,Yawn,9
23427,Yawn,8
23427,Sharp Cornering,5
23440,Harsh Braking,4
23440,Harsh Braking,3
23440,Forward Collision Warning,5
23440,Harsh Braking,3
23440,Harsh Braking,5
23440,Harsh Acceleration,3
23440,Harsh Braking,3
23440,Harsh Braking,3
23440,Harsh Braking,4
23440,Harsh Acceleration,3
23440,Harsh Braking,5
23440,Harsh Braking,4
23440,Harsh Acceleration,5
23440,Harsh Braking,5
23440,Harsh Acceleration,5
23440,Harsh Braking,5
23440,Harsh Braking,3
23440,Harsh Braking,3
23464,Forward Collision Warning,6
23464,Harsh Braking,4
23464,Harsh Braking,5
23464,Harsh Braking,5
23471,Harsh Braking,3
23471,Forward Collision Warning,5
23471,Harsh Braking,3
23531,Harsh Braking,2
23531,Harsh Braking,3
23531,Harsh Braking,5
23531,Harsh Braking,3
23531,Harsh Braking,3
23531,Forward Collision Warning,7
23531,Harsh Braking,4
23531,Harsh Braking,5
23531,Harsh Braking,3
23531,Pedestrian Collision Alert,6
23531,Forward Collision Warning,6
23531,Forward Collision Warning,5
23531,Harsh Braking,3
23531,Forward Collision Warning,5
23531,Harsh Braking,3
23531,Harsh Braking,3
23531,Harsh Braking,2
23531,Harsh Braking,4
23531,Forward Collision Warning,7
23531,Harsh Braking,3
23531,Harsh Braking,5
23531,Harsh Braking,4
23531,Harsh Braking,1
23539,Harsh Braking,3
23539,Harsh Braking,2
23539,Harsh Braking,4
23539,Pedestrian Collision Alert,3
23539,Harsh Braking,3
23539,Harsh Braking,2
23539,Yawn,8
23539,Yawn,8
23539,Forward Collision Warning,1
23539,Harsh Braking,5
23555,Harsh Braking,5
23555,Harsh Acceleration,5
23555,Forward Collision Warning,7
23555,Forward Collision Warning,7
23555,Headway Monitoring Alert,8
23555,Forward Collision Warning,15
23555,Harsh Braking,3
23555,Sharp Cornering,4
23555,Harsh Acceleration,5
23555,Harsh Braking,4
23555,Harsh Braking,3
23555,Forward Collision Warning,5
23555,Harsh Acceleration,4
23555,Harsh Acceleration,3
23555,Pedestrian Collision Alert,7
23555,Harsh Braking,4
23555,Harsh Acceleration,4
23555,Sharp Cornering,1
23555,Sharp Cornering,2
23555,Harsh Braking,3
23555,Forward Collision Warning,9
23555,Forward Collision Warning,8
23555,Headway Monitoring Alert,5
23555,Forward Collision Warning,6
23555,Harsh Braking,4
23555,Harsh Acceleration,3
23555,Harsh Acceleration,5
23555,Harsh Acceleration,3
23555,Harsh Braking,3
23555,Harsh Acceleration,4
23555,Harsh Braking,4
23555,Harsh Braking,5
23555,Headway Monitoring Alert,4
23555,Harsh Braking,3
23555,Harsh Braking,4
23555,Harsh Acceleration,3
23555,Harsh Acceleration,4
23555,Forward Collision Warning,12
23555,Headway Monitoring Alert,4
23555,Forward Collision Warning,4
23555,Pedestrian Collision Alert,6
23555,Harsh Braking,3
23555,Harsh Braking,3
23555,Forward Collision Warning,6
23555,Harsh Braking,4
23555,Headway Monitoring Alert,5
23555,Forward Collision Warning,7
23555,Harsh Braking,7
23555,Pedestrian Collision Alert,7
23555,Harsh Braking,5
23555,Harsh Braking,5
23555,Harsh Acceleration,3
23555,Harsh Acceleration,3
23555,Headway Monitoring Alert,4
23555,Headway Monitoring Alert,4
23555,Harsh Acceleration,4
23555,Harsh Braking,5
23555,Harsh Braking,4
23555,Harsh Acceleration,3
23555,Forward Collision Warning,7
23555,Harsh Braking,5
23555,Harsh Braking,3
23555,Headway Monitoring Alert,5
23555,Headway Monitoring Alert,5
23555,Pedestrian Collision Alert,7
23555,Harsh Braking,5
23555,Harsh Braking,3
23555,Sharp Cornering,3
23555,Forward Collision Warning,5
23555,Harsh Acceleration,5
23555,Sharp Cornering,4
23555,Harsh Braking,4
23555,Harsh Braking,5
23568,Harsh Braking,6
23568,Harsh Braking,4
23568,Harsh Braking,5
23568,Harsh Braking,5
23568,Harsh Braking,5
23568,Harsh Braking,2
23568,Harsh Braking,3
23568,Harsh Braking,3
23568,Harsh Braking,4
23568,Harsh Braking,4
23568,Harsh Braking,3
23568,Harsh Braking,4
23568,Harsh Braking,2
23572,Harsh Braking,5
23572,Forward Collision Warning,5
23572,Harsh Braking,3
23572,Harsh Braking,4
23725,Forward Collision Warning,5
23725,Harsh Braking,5
23725,Harsh Braking,3
23725,Harsh Braking,4
23725,Harsh Braking,4
23725,Harsh Braking,3
23725,Harsh Braking,5
23742,Fatigue Alert,7
23742,Forward Collision Warning,7
23742,Harsh Braking,3
23742,Forward Collision Warning,6
23742,Harsh Braking,4
23742,Forward Collision Warning,6
23742,Forward Collision Warning,8
23742,Harsh Braking,5
23742,Harsh Acceleration,3
23742,Harsh Braking,2
23742,Harsh Braking,5
23742,Harsh Braking,3
23742,Harsh Acceleration,4
23742,Harsh Braking,4
23742,Harsh Braking,5
23742,Harsh Braking,4
23742,Harsh Braking,5
23742,Forward Collision Warning,8
23742,Harsh Braking,2
23742,Harsh Braking,3
23742,Harsh Braking,3
23742,Harsh Acceleration,3
23742,Harsh Braking,5
23742,Harsh Acceleration,3
23742,Forward Collision Warning,7
23742,Forward Collision Warning,6
23742,Harsh Acceleration,4
23742,Harsh Braking,4
23742,Harsh Braking,5
23742,Harsh Braking,4
23742,Harsh Braking,4
23742,Harsh Braking,3
23742,Harsh Braking,2
23742,Fatigue Alert,7
23742,Harsh Braking,3
23742,Forward Collision Warning,7
23742,Harsh Braking,4
23742,Harsh Braking,3
23742,Harsh Acceleration,4
23742,Harsh Braking,4
23742,Harsh Braking,5
23742,Harsh Braking,3
23743,Harsh Braking,6
23743,Harsh Braking,4
23743,Forward Collision Warning,6
23743,Harsh Braking,3
23743,Harsh Braking,5
23743,Harsh Braking,5
23743,Forward Collision Warning,5
23743,Harsh Braking,3
23743,Harsh Acceleration,4
23743,Harsh Braking,3
23743,Harsh Braking,3
23743,Sharp Cornering,3
23743,Harsh Braking,4
23743,Harsh Braking,4
23743,Harsh Braking,3
23743,Harsh Braking,3
23743,Harsh Braking,2
23743,Forward Collision Warning,6
23743,Harsh Braking,4
23743,Harsh Acceleration,6
23743,Harsh Braking,3
23743,Harsh Acceleration,3
23743,Headway Monitoring Alert,5
23743,Harsh Acceleration,3
23743,Forward Collision Warning,6
23743,Harsh Braking,3
23743,Forward Collision Warning,9
23743,Forward Collision Warning,7
23743,Harsh Braking,2
23743,Harsh Braking,4
23743,Harsh Braking,5
23743,Harsh Braking,5
23743,Sharp Cornering,2
23743,Harsh Acceleration,5
23743,Headway Monitoring Alert,5
23743,Sharp Cornering,3
23743,Harsh Braking,4
23743,Harsh Braking,5
23745,Harsh Acceleration,3
23745,Harsh Braking,3
23745,Headway Monitoring Alert,4
23745,Forward Collision Warning,7
23745,Forward Collision Warning,5
23745,Harsh Braking,3
23745,Headway Monitoring Alert,4
23745,Harsh Braking,4
23745,Headway Monitoring Alert,5
23745,Harsh Braking,3
23745,Headway Monitoring Alert,4
23745,Forward Collision Warning,5
23745,Harsh Braking,4
23745,Harsh Braking,4
23745,Harsh Braking,4
23745,Forward Collision Warning,6
23745,Harsh Braking,4
23745,Harsh Acceleration,5
23745,Harsh Braking,3
23745,Harsh Braking,4
23745,Harsh Braking,2
23745,Headway Monitoring Alert,4
23745,Harsh Braking,4
23745,Harsh Braking,3
23745,Harsh Braking,4
23757,Headway Monitoring Alert,4
23757,Harsh Braking,4
23757,Headway Monitoring Alert,5
23757,Harsh Braking,4
23757,Harsh Acceleration,4
23757,Harsh Braking,7
23757,Harsh Braking,3
23757,Harsh Acceleration,4
23757,Harsh Braking,4
23757,Yawn,9
23757,Forward Collision Warning,6
23757,Harsh Braking,3
23757,Harsh Braking,4
23757,Forward Collision Warning,5
23757,Pedestrian Collision Alert,6
23757,Harsh Braking,2
23757,Yawn,11
23757,Harsh Braking,4
23757,Harsh Acceleration,4
23757,Harsh Braking,3
23757,Sharp Cornering,3
23757,Headway Monitoring Alert,4
23757,Harsh Braking,4
23757,Harsh Braking,4
23757,Harsh Braking,4
23757,Harsh Braking,4
23757,Harsh Braking,5
23757,Harsh Braking,5
23757,Harsh Acceleration,3
23757,Harsh Braking,3
23757,Harsh Acceleration,3
23757,Forward Collision Warning,6
23757,Harsh Acceleration,2
23757,Forward Collision Warning,10
23757,Forward Collision Warning,7
23757,Harsh Braking,4
23757,Harsh Braking,3
23760,Harsh Braking,4
23760,Harsh Braking,4
23760,Harsh Braking,3
23760,Harsh Braking,3
23760,Harsh Braking,3
23760,Harsh Acceleration,3
23760,Harsh Braking,5
23760,Harsh Braking,7
23760,Harsh Braking,5
23760,Harsh Braking,3
23760,Harsh Braking,3
23760,Harsh Braking,5
23760,Harsh Braking,3
23760,Harsh Braking,4
23760,Harsh Braking,3
23760,Harsh Braking,5
23760,Harsh Braking,3
23760,Harsh Braking,3
23760,Harsh Braking,3
23764,Harsh Braking,3
23764,Headway Monitoring Alert,4
23764,Harsh Braking,3
23764,Harsh Braking,4
23764,Yawn,8
23764,Harsh Braking,4
23764,Harsh Braking,3
23764,Harsh Braking,3
23764,Harsh Braking,5
23764,Harsh Braking,5
23765,Harsh Braking,3
23765,Harsh Braking,4
23765,Harsh Braking,3
23765,Harsh Braking,4
23765,Harsh Braking,3
23765,Harsh Braking,7
23765,Harsh Braking,3
23765,Harsh Acceleration,4
23765,Harsh Braking,4
23765,Forward Collision Warning,5
23765,Harsh Braking,3
23765,Forward Collision Warning,7
23765,Harsh Braking,4
23765,Harsh Braking,10
23765,Forward Collision Warning,8
23765,Forward Collision Warning,8
23765,Harsh Braking,4
23765,Harsh Braking,4
23766,Harsh Acceleration,3
23766,Harsh Braking,3
23766,Harsh Braking,4
23766,Sharp Cornering,3
23766,Harsh Braking,4
23766,Harsh Braking,3
23766,Harsh Braking,3
23766,Harsh Braking,3
23766,Sharp Cornering,3
23766,Sharp Cornering,6
23766,Harsh Acceleration,3
23766,Yawn,8
23766,Sharp Cornering,2
23766,Harsh Braking,5
23766,Headway Monitoring Alert,4
23766,Yawn,8
23766,Harsh Braking,3
23766,Forward Collision Warning,5
23766,Harsh Acceleration,3
23766,Harsh Braking,4
23766,Harsh Braking,4
23766,Harsh Braking,5
23766,Harsh Braking,4
23766,Harsh Braking,4
23766,Sharp Cornering,6
23766,Harsh Braking,3
23766,Harsh Braking,4
23766,Harsh Acceleration,5
23766,Forward Collision Warning,12
23766,Harsh Braking,5
23766,Forward Collision Warning,7
23766,Harsh Braking,4
23766,Harsh Braking,3
23766,Forward Collision Warning,10
23766,Harsh Braking,4
23766,Harsh Acceleration,5
23766,Forward Collision Warning,8
23766,Harsh Braking,3
23766,Harsh Braking,3
23766,Headway Monitoring Alert,4
23766,Headway Monitoring Alert,4
23766,Harsh Braking,4
23766,Harsh Braking,3
23766,Harsh Braking,3
23766,Yawn,8
23766,Harsh Braking,4
23766,Harsh Braking,8
23766,Harsh Braking,2
23766,Harsh Acceleration,4
23766,Harsh Braking,4
23766,Harsh Braking,4
23766,Harsh Braking,5
23766,Forward Collision Warning,14
23766,Harsh Braking,3
23766,Harsh Braking,5
23766,Headway Monitoring Alert,5
23766,Harsh Acceleration,5
23770,Harsh Braking,4
23770,Headway Monitoring Alert,5
23770,Harsh Braking,5
23770,Harsh Braking,4
23770,Harsh Braking,3
23770,Harsh Acceleration,4
23770,Forward Collision Warning,6
23770,Harsh Braking,2
23770,Harsh Braking,3
23770,Harsh Braking,5
23770,Forward Collision Warning,6
23770,Harsh Braking,4
23770,Harsh Braking,5
23778,Harsh Braking,5
23778,Harsh Braking,3
23778,Harsh Braking,4
23778,Harsh Braking,5
23778,Harsh Braking,3
23778,Forward Collision Warning,4
23778,Forward Collision Warning,5
23778,Headway Monitoring Alert,5
23778,Forward Collision Warning,5
23778,Forward Collision Warning,2
23778,Harsh Braking,4
23778,Forward Collision Warning,5
23778,Harsh Acceleration,5
23778,Harsh Braking,5
23778,Headway Monitoring Alert,8
23778,Harsh Braking,4
23778,Headway Monitoring Alert,5
23778,Headway Monitoring Alert,5
23778,Forward Collision Warning,6
23778,Harsh Braking,5
23778,Harsh Braking,5
23778,Harsh Braking,5
23778,Harsh Braking,4
23778,Forward Collision Warning,5
23778,Harsh Braking,3
23778,Harsh Braking,7
23778,Harsh Braking,3
23778,Forward Collision Warning,5
23857,Harsh Braking,4
23857,Harsh Braking,2
23857,Harsh Braking,3
23857,Harsh Braking,5
23857,Harsh Acceleration,5
23857,Harsh Braking,4
23857,Harsh Acceleration,4
23857,Harsh Acceleration,4
23857,Harsh Acceleration,5
23857,Harsh Braking,4
23857,Harsh Acceleration,4
23857,Sharp Cornering,2
23857,Harsh Braking,3
23857,Harsh Braking,4
23857,Harsh Braking,3
23857,Pedestrian Collision Alert,3
23857,Harsh Braking,4
23857,Harsh Acceleration,5
23857,Harsh Braking,3
23857,Harsh Acceleration,3
23857,Harsh Braking,4
23857,Harsh Braking,3
23857,Harsh Braking,3
23857,Harsh Braking,4
23857,Forward Collision Warning,1
23857,Harsh Braking,4
23857,Harsh Braking,5
23857,Harsh Acceleration,5
23857,Harsh Braking,3
23857,Forward Collision Warning,3
23867,Harsh Braking,4
23867,Yawn,8
23867,Harsh Braking,5
23867,Harsh Braking,5
23867,Harsh Acceleration,4
23867,Harsh Braking,5
23867,Harsh Braking,3
23867,Harsh Acceleration,4
23880,Harsh Braking,5
23880,Harsh Braking,4
23880,Harsh Braking,4
23880,Harsh Braking,5
23880,Harsh Braking,3
23880,Harsh Braking,3
23880,Harsh Braking,5
23880,Harsh Braking,3
23880,Harsh Braking,5
23880,Harsh Braking,3
23880,Forward Collision Warning,2
23880,Harsh Braking,2
23880,Harsh Braking,4
23880,Harsh Braking,4
23887,Harsh Braking,1
23887,Forward Collision Warning,7
23887,Yawn,8
23887,Harsh Acceleration,5
23887,Harsh Braking,2
23887,Harsh Acceleration,4
23887,Harsh Braking,2
23887,Harsh Braking,3
23887,Harsh Braking,4
23887,Forward Collision Warning,5
23888,Forward Collision Warning,16
23888,Forward Collision Warning,6
23888,Forward Collision Warning,6
23888,Harsh Braking,5
23888,Forward Collision Warning,5
23888,Forward Collision Warning,14
23888,Harsh Braking,2
23888,Harsh Acceleration,4
23888,Harsh Braking,3
23888,Harsh Braking,3
23888,Forward Collision Warning,7
23888,Harsh Braking,5
23888,Forward Collision Warning,5
23888,Harsh Braking,5
23888,Harsh Braking,4
23888,Harsh Braking,5
23888,Headway Monitoring Alert,5
23888,Forward Collision Warning,6
23888,Harsh Braking,4
23888,Headway Monitoring Alert,4
23888,Harsh Braking,5
23888,Forward Collision Warning,5
23888,Harsh Braking,4
23888,Harsh Braking,5
23888,Forward Collision Warning,11
23888,Pedestrian Collision Alert,7
23888,Harsh Braking,4
23888,Forward Collision Warning,12
23888,Forward Collision Warning,11
23888,Forward Collision Warning,5
23888,Harsh Braking,5
23888,Forward Collision Warning,20
23888,Yawn,9
23888,Harsh Braking,4
23888,Harsh Braking,3
23888,Pedestrian Collision Alert,7
23888,Yawn,7
23888,Harsh Braking,3
23888,Harsh Braking,5
23888,Headway Monitoring Alert,4
23888,Harsh Braking,5
23888,Forward Collision Warning,12
23888,Harsh Braking,5
23888,Forward Collision Warning,7
23888,Harsh Acceleration,3
23888,Harsh Acceleration,5
23888,Forward Collision Warning,11
23888,Harsh Braking,4
23888,Forward Collision Warning,5
23888,Forward Collision Warning,7
23888,Harsh Braking,3
23888,Pedestrian Collision Alert,12
23888,Headway Monitoring Alert,4
23888,Harsh Acceleration,4
23888,Forward Collision Warning,13
23888,Harsh Acceleration,5
23888,Harsh Acceleration,3
23888,Harsh Braking,3
23888,Forward Collision Warning,16
23889,Sharp Cornering,2
23889,Harsh Braking,5
23889,Harsh Braking,5
23889,Forward Collision Warning,3
23889,Forward Collision Warning,3
23889,Harsh Braking,4
23889,Harsh Braking,4
23889,Harsh Braking,3
23889,Harsh Braking,3
23889,Harsh Braking,4
23889,Harsh Braking,3
23889,Harsh Braking,5
23889,Forward Collision Warning,4
23889,Harsh Braking,3
23889,Harsh Braking,5
23889,Harsh Braking,4
23889,Harsh Braking,3
23889,Harsh Braking,4
23889,Harsh Braking,3
23889,Forward Collision Warning,8
23889,Harsh Braking,3
23889,Harsh Braking,4
23889,Harsh Braking,3
23889,Harsh Acceleration,4
23889,Harsh Braking,4
23889,Harsh Braking,3
23889,Harsh Braking,4
23889,Harsh Braking,3
23889,Harsh Braking,5
23889,Forward Collision Warning,3
23889,Harsh Braking,3
23889,Harsh Braking,4
23889,Harsh Acceleration,4
23889,Harsh Braking,4
23889,Harsh Acceleration,2
23889,Forward Collision Warning,3
23889,Harsh Braking,4
23889,Harsh Braking,3
23889,Harsh Acceleration,3
23889,Harsh Braking,3
23889,Harsh Braking,6
23889,Harsh Braking,3
23889,Harsh Braking,3
23889,Harsh Acceleration,2
23889,Harsh Braking,5
23889,Sharp Cornering,8
23889,Harsh Braking,3
23889,Harsh Braking,4
23889,Harsh Braking,4
23889,Pedestrian Collision Alert,2
23889,Harsh Braking,3
23889,Harsh Braking,4
23889,Harsh Braking,4
23889,Harsh Braking,4
23889,Forward Collision Warning,2
23889,Harsh Acceleration,4
23889,Harsh Acceleration,3
23889,Harsh Braking,5
23889,Harsh Braking,3
23889,Harsh Braking,4
23889,Harsh Braking,3
23889,Forward Collision Warning,4
23889,Harsh Braking,5
23889,Harsh Braking,3
23889,Harsh Braking,6
23889,Harsh Braking,3
23889,Harsh Acceleration,5
23889,Harsh Braking,3
23889,Harsh Braking,5
23889,Sharp Cornering,4
23889,Harsh Braking,5
23889,Pedestrian Collision Alert,1
23889,Harsh Braking,4
23889,Harsh Acceleration,3
23889,Harsh Braking,7
23889,Harsh Acceleration,4
23889,Harsh Braking,7
23889,Harsh Acceleration,5
23892,Harsh Braking,4
23892,Harsh Braking,7
23892,Harsh Braking,4
23892,Harsh Braking,3
23892,Harsh Braking,3
23892,Forward Collision Warning,7
23892,Harsh Braking,5
23892,Harsh Braking,4
23892,Harsh Braking,3
23892,Harsh Braking,5
23892,Harsh Braking,8
23892,Harsh Braking,7
23892,Headway Monitoring Alert,4
23892,Harsh Braking,5
23892,Harsh Braking,4
23892,Harsh Braking,5
23894,Harsh Braking,4
23894,Harsh Braking,3
23894,Forward Collision Warning,1
23894,Harsh Braking,5
23894,Harsh Braking,3
23894,Harsh Braking,4
23894,Harsh Braking,4
23920,Harsh Acceleration,3
23920,Harsh Braking,4
23920,Harsh Braking,4
23920,Yawn,7
23920,Harsh Braking,5
23920,Harsh Braking,3
23920,Harsh Braking,5
23920,Harsh Braking,5
23920,Harsh Braking,3
23920,Harsh Acceleration,2
23920,Harsh Braking,4
23922,Forward Collision Warning,1
23951,Forward Collision Warning,5
23951,Forward Collision Warning,5
23951,Headway Monitoring Alert,4
23951,Forward Collision Warning,8
23953,Harsh Braking,5
23953,Harsh Braking,3
23953,Forward Collision Warning,5
23953,Harsh Braking,3
23953,Harsh Braking,4
23953,Harsh Braking,4
23953,Harsh Braking,4
23953,Harsh Braking,3
23953,Forward Collision Warning,5
23953,Harsh Braking,4
23953,Harsh Braking,5
23953,Harsh Acceleration,4
23953,Harsh Acceleration,3
23953,Harsh Acceleration,5
23953,Harsh Braking,4
23953,Harsh Braking,2
23953,Harsh Braking,4
23953,Harsh Braking,5
23953,Harsh Braking,3
23953,Forward Collision Warning,5
23953,Harsh Braking,5
23953,Harsh Braking,5
23953,Forward Collision Warning,7
23953,Harsh Braking,8
23953,Forward Collision Warning,8
23953,Harsh Braking,5
23953,Harsh Braking,3
23953,Harsh Braking,7
23953,Forward Collision Warning,5
23953,Harsh Braking,7
23953,Forward Collision Warning,5
23953,Harsh Braking,2
23953,Harsh Braking,5
23953,Harsh Braking,3
23953,Harsh Braking,4
23953,Harsh Braking,3
23953,Harsh Braking,4
23953,Harsh Braking,3
23977,Forward Collision Warning,6
23977,Forward Collision Warning,9
23977,Yawn,9
23977,Forward Collision Warning,5
23977,Yawn,10
23977,Harsh Acceleration,3
23977,Forward Collision Warning,7
23977,Forward Collision Warning,4
23977,Harsh Braking,5
23977,Forward Collision Warning,5
23977,Sharp Cornering,5
23977,Harsh Acceleration,5
23977,Forward Collision Warning,7
23977,Harsh Braking,6
23977,Harsh Acceleration,3
23977,Harsh Braking,4
23977,Forward Collision Warning,7
23977,Harsh Braking,4
23977,Forward Collision Warning,6
23977,Yawn,10
23977,Forward Collision Warning,5
23977,Harsh Braking,5
23977,Harsh Acceleration,3
23977,Harsh Braking,3
23977,Harsh Braking,6
23977,Forward Collision Warning,5
23977,Harsh Braking,3
23977,Yawn,9
23977,Harsh Braking,4
23977,Harsh Braking,3
23977,Harsh Braking,5
23977,Yawn,9
23977,Headway Monitoring Alert,5
23977,Harsh Braking,5
23977,Harsh Acceleration,4
23985,Sharp Cornering,6
23985,Harsh Braking,4
23985,Harsh Braking,5
23985,Forward Collision Warning,14
23985,Harsh Braking,3
23985,Harsh Acceleration,5
23985,Harsh Braking,4
23985,Harsh Braking,3
23985,Forward Collision Warning,6
23985,Harsh Braking,3
23985,Harsh Braking,4
23985,Harsh Braking,4
23985,Harsh Braking,4
23985,Harsh Braking,5
23985,Harsh Acceleration,5
24011,Harsh Braking,2
24011,Harsh Braking,7
24011,Sharp Cornering,2
24011,Sharp Cornering,5
24011,Harsh Braking,4
24011,Sharp Cornering,7
24011,Harsh Braking,3
24011,Harsh Braking,5
24011,Harsh Braking,4
24011,Harsh Braking,3
24011,Forward Collision Warning,7
24011,Harsh Braking,4
24011,Harsh Braking,3
24011,Sharp Cornering,5
24011,Harsh Braking,4
24011,Harsh Braking,5
24011,Harsh Braking,3
24011,Harsh Braking,3
24011,Harsh Braking,3
24011,Sharp Cornering,6
24011,Harsh Braking,3
24011,Harsh Braking,4
24011,Harsh Braking,4
24011,Harsh Braking,3
24011,Harsh Braking,5
24011,Harsh Braking,4
24011,Harsh Braking,2
24011,Forward Collision Warning,4
24011,Harsh Braking,4
24011,Harsh Acceleration,2
24011,Harsh Braking,4
24011,Forward Collision Warning,5
24011,Harsh Braking,3
24011,Harsh Braking,3
24011,Forward Collision Warning,7
24011,Harsh Braking,3
24011,Harsh Braking,4
24011,Harsh Braking,4
24011,Harsh Braking,3
24011,Harsh Braking,3
24011,Harsh Braking,4
24014,Harsh Braking,4
24014,Harsh Braking,3
24014,Sharp Cornering,8
24014,Headway Monitoring Alert,4
24014,Harsh Braking,5
24014,Forward Collision Warning,6
24014,Harsh Braking,5
24014,Harsh Braking,3
24023,Harsh Braking,5
24023,Harsh Braking,5
24023,Harsh Braking,2
24023,Harsh Acceleration,2
24023,Harsh Acceleration,3
24023,Harsh Braking,5
24023,Harsh Acceleration,5
24023,Harsh Braking,5
24023,Harsh Acceleration,5
24023,Harsh Braking,3
24023,Harsh Acceleration,3
24023,Harsh Braking,4
24023,Harsh Braking,4
24023,Harsh Braking,5
24023,Harsh Braking,4
24023,Harsh Braking,4
24023,Forward Collision Warning,7
24023,Harsh Braking,4
24023,Harsh Braking,4
24023,Harsh Braking,4
24023,Harsh Acceleration,3
24023,Harsh Braking,5
24023,Harsh Braking,5
24023,Harsh Acceleration,3
24023,Harsh Braking,3
24023,Harsh Braking,3
24023,Forward Collision Warning,6
24024,Harsh Acceleration,3
24024,Harsh Braking,5
24024,Forward Collision Warning,6
24024,Harsh Acceleration,1
24024,Harsh Braking,2
24024,Yawn,9
24024,Harsh Braking,4
24024,Forward Collision Warning,7
24024,Harsh Braking,4
24024,Harsh Braking,3
24024,Harsh Braking,6
24024,Forward Collision Warning,6
24026,Harsh Braking,3
24026,Harsh Braking,7
24026,Harsh Braking,4
24026,Harsh Braking,3
24026,Pedestrian Collision Alert,5
24026,Harsh Braking,4
24026,Pedestrian Collision Alert,5
24026,Harsh Braking,4
24026,Harsh Braking,3
24026,Harsh Braking,4
24052,Forward Collision Warning,6
24052,Headway Monitoring Alert,4
24052,Harsh Braking,5
24052,Harsh Acceleration,5
24052,Harsh Braking,3
24052,Forward Collision Warning,7
24052,Harsh Braking,4
24052,Harsh Braking,4
24052,Forward Collision Warning,7
24052,Harsh Braking,5
24052,Headway Monitoring Alert,5
24052,Harsh Braking,3
24052,Harsh Braking,5
24052,Harsh Braking,2
24052,Sharp Cornering,2
24052,Harsh Braking,3
24052,Headway Monitoring Alert,4
24052,Harsh Braking,5
24052,Yawn,8
24052,Harsh Braking,5
24052,Harsh Braking,5
24052,Harsh Braking,3
24052,Sharp Cornering,4
24052,Sharp Cornering,7
24052,Forward Collision Warning,7
24052,Harsh Acceleration,5
24052,Harsh Braking,4
24052,Harsh Braking,4
24052,Harsh Braking,2
24052,Forward Collision Warning,7
24052,Forward Collision Warning,7
24052,Harsh Braking,4
24052,Harsh Braking,6
24052,Harsh Braking,3
24052,Forward Collision Warning,6
24052,Harsh Braking,7
24052,Forward Collision Warning,6
24052,Harsh Braking,5
24052,Harsh Braking,3
24052,Harsh Braking,5
24052,Harsh Braking,3
24052,Sharp Cornering,7
24052,Harsh Braking,5
24052,Harsh Braking,7
24052,Harsh Braking,4
24052,Harsh Braking,4
24052,Sharp Cornering,3
24072,Forward Collision Warning,7
24072,Harsh Braking,4
24072,Harsh Braking,3
24072,Harsh Braking,5
24072,Headway Monitoring Alert,5
24072,Harsh Braking,5
24072,Harsh Braking,3
24072,Harsh Braking,5
24072,Harsh Acceleration,3
24072,Harsh Braking,4
24072,Pedestrian Collision Alert,6
